"time","y","x","h_true","g_true"
129,0.26095168772607,0.339854614445285,1.64503517677178,0
130,-2.43365098821584,-0.19247033436925,1.83058040118061,0
131,4.57369807056311,0.535569290979199,1.66939118078479,0
132,-2.83973394732656,0.767994792951821,1.92394577535439,0
133,0.57974173747134,0.699010234623204,1.90077952921485,0
134,0.853588270565128,0.03378863594548,1.33752576943893,0
135,-0.920923244249458,-0.0444415699332026,1.41465603738347,0
136,-2.96755070152225,-0.567927427335019,1.76291432491739,0
137,-2.31664178369387,-0.971592919938583,1.68179523256717,0
138,2.36531854584478,-0.796357753708485,1.86619051909407,0
139,1.21908911671953,-0.884739455321545,2.03556497492049,0
140,1.29927306012562,-0.438841364931701,2.1838572032151,0
141,-6.77210660038567,-1.04025913013617,2.26765078343049,0
142,-5.09479413437444,-1.10000437840281,2.57493736802014,0
143,0.549591159851728,-0.880481025681243,2.69515617109245,0
144,-5.81924839414425,-1.18025651888659,2.75722338175205,0
145,3.63126612319907,-1.67360955046754,2.57106878062875,0
146,0.608455791820718,-1.58750525290783,2.84186387813368,0
147,2.81407878674893,-1.43878329220882,2.43583711594918,0
148,8.35338136441794,-1.66299613810307,2.44642004597351,0
149,1.85118796339253,-0.898758632696928,2.96312723118541,0
150,-9.89464515555856,-1.22964166192749,2.21616745654368,0
151,0.643361037279275,-1.08285910306457,2.3384852038801,0
152,3.4307118397035,-0.966298015744044,2.57081916929283,0
153,-0.870036679928789,-0.924062111562218,2.75479730909903,0
154,-3.00342359507444,-0.873862386936078,3.03701847460533,0
155,-9.92779305692223,-0.418537515269522,3.12155705102463,0
156,0.0026922727226001,-0.48142552446179,3.55950924497494,0
157,-7.12221033380081,-1.15916172902427,3.73986824667627,0
158,3.59489020303053,-0.686574274435925,3.43420280225446,0
159,-2.15146626523841,-0.474145578563867,3.54059681059859,0
160,-6.79483627995391,-0.504924023131353,3.6528008159134,0
161,4.70934503565226,0.273883956374327,3.69802140114633,0
162,4.51894978489429,-0.510956929456924,3.57599306016603,0
163,6.66031152703349,-0.377581283531515,3.63108047344904,0
164,7.23068381122696,-0.723738511486844,3.40793723655239,0
165,8.13015251780691,-0.534600395029233,3.38328137352796,0
166,-4.58515601612917,-0.713152812595252,3.51949402091688,0
167,-5.40225761825293,-0.75375647277328,3.56419911209313,0
168,-1.50204389370267,-1.56890083101864,3.7727914743164,0
169,-6.85598509375271,-1.08760894650617,3.63821212266151,0
170,5.52592876341474,-0.93416054307633,3.35264459249584,0
171,-2.82122267014615,-1.90605327084753,3.35409105179309,0
172,10.1725215376534,-1.99983772963675,3.17224201998596,0
173,11.5520574071253,-2.28376669092848,3.01940638429723,0
174,-1.35843438068864,-1.99129826237825,2.60577500412249,0
175,-12.3872300548459,-1.39943187920261,2.54324487488765,0
176,3.98388811994201,-1.0510809277565,2.06634846820927,0
177,-0.00442638234891601,-1.06689385527201,1.86290296977939,0
178,0.0305871797189896,-0.835840692093459,1.65209527027726,0
179,1.03485013139035,-0.930905186128566,1.78235238210532,0
180,-3.04888737169257,-0.958260141931055,1.67718090532281,0
181,2.32594248885009,-0.995988895804095,1.58912388383675,0
182,-1.45571574835625,-1.13624183726487,1.98674642816258,0
183,2.99037294286352,-0.45171912002713,1.83841936114789,0
184,-3.34372810501692,-0.405171998715946,1.83167599910429,0
185,-0.597949017671945,-0.264183396665645,1.8408921165953,0
186,0.445924859508938,-0.191174334136238,2.10400857023831,0
187,1.56578531660778,-0.854533225349641,2.08463791142045,0
188,1.10310005760158,-0.769573094412259,2.12596290239034,0
189,1.3458486792565,-0.281169729423723,1.82088828052817,0
190,0.272592707169601,-0.6464546540686,1.98297091051928,0
191,-0.0376536319329713,-0.931795932237362,2.16326462028468,0
192,6.58986918860732,-1.28382784606497,2.4380484224774,0
193,-5.81531709298635,-1.00489472363195,2.56092357590748,0
194,1.97183249915473,-0.463417412768008,2.5867275581892,0
195,1.75903026196605,0.175364555226945,2.82400193523004,0
196,6.34515437344655,0.207615330755459,2.65328705653239,0
197,3.22534343639238,0.175624767380395,2.82557483153075,0
198,10.6087698545093,0.0508932341180319,2.19237816709929,0
199,3.18164076698696,0.40468212853866,1.95550071229906,0
200,2.57577656019393,-0.10206487162219,1.7738773173507,0
201,-4.82567051688428,0.413672640062166,2.03934802543201,0
202,0.160704044755781,0.345205328504575,2.13700150704102,0
203,-1.42409003397982,-0.27236339275474,2.00297214101525,0
204,0.278328821117407,-0.286820131972295,1.56562233896398,0
205,-3.47701423422777,-0.202753412575587,1.70069417064259,0
206,-2.69244450415416,-1.20859613092491,1.21317595615703,0
207,-1.43850785492362,-0.620910976144453,1.24337473727319,0
208,-0.424396454871932,-0.522590450677596,0.49745527615578,0
209,-3.17704808376936,-0.718850601592335,0.451237376547647,0
210,0.0226443606776471,0.215278886073308,0.0990997564906342,0
211,-2.698848658464,0.0339095041498557,-0.0328109137675549,0
212,0.233997584319747,-0.101893358137239,0.272603919816451,0
213,1.0541113731608,0.0702558408405414,0.343390116352455,0
214,-0.604958262580507,-0.0267357851277873,-0.0443937871840226,0
215,-0.599142429437736,0.386119674656809,-0.0184072183249071,0
216,-1.74988849443678,0.473200622561226,0.197339085655581,0
217,1.40863853627245,0.947307421318289,0.191513299800557,0
218,-0.418344075911168,0.299132407873532,0.43786703231769,0
219,0.0208974048550178,0.170274024238282,0.581573840093087,0
220,0.755604282115783,0.638934545168035,0.856760762526858,0
221,-0.853278804869688,0.0886961189710376,0.372446929676818,0
222,0.385858470756641,-0.265204767931966,-0.146166985607616,0
223,-0.42714943026308,-0.548808821937588,-0.0866957711471062,0
224,-0.0806044883410041,-0.283113635056084,-0.338326042541344,0
225,1.33526952689443,-0.931813966419355,-0.147647033552503,0
226,1.20473799115368,-1.32279481409766,-0.148896542259045,0
227,0.123442337765685,-1.55154433750263,0.0546163810600878,0
228,-0.650925325413847,-2.17884977610121,-0.0962435010832076,0
229,-0.745558189141784,-2.51505833552009,0.298180503297454,0
230,0.0175755323411816,-2.26335806900419,0.448096629897375,0
231,1.10686043721167,-2.9542443480313,0.518539620490691,0
232,1.70162116035518,-2.46863788634965,0.768771791869163,0
233,1.20629901031273,-2.47694657977274,0.646648301790061,0
234,-0.389110936142772,-1.09490034754575,0.68930284439188,0
235,-0.605285762728832,-0.740446436480329,1.08806525417837,0
236,1.6040754355346,-0.529927740251918,0.791659591521637,0
237,4.54097147784282,-0.531523976820861,1.16685939676021,0
238,2.66986054670535,-0.797678773089555,1.20148386503754,0
239,-2.03075159927744,-0.191709447703979,1.41791319914036,0
240,-1.49595931780721,0.111570807887223,1.79708005629052,0
241,2.87457705978261,0.400054446134391,1.57791092638102,0
242,-3.19924838013375,-0.189881893895217,2.25113730620981,0
243,-0.0241001697826232,0.0917532014036409,1.90959319580072,0
244,-1.84421311934217,0.442676966443402,1.7915795803932,0
245,1.7597777545964,0.663296834798774,1.74954529951847,0
246,0.949920737472052,0.825996742946276,1.82187695271058,0
247,-4.02089249352774,0.0223401973356452,1.53907207458523,0
248,1.83965016750384,-0.395593445472028,1.94292450623834,0
249,0.861966074902285,-0.240652490242042,1.84666527321359,0
250,-2.66803406974982,-0.190621770680901,2.0015376786139,0
251,-1.25067210630718,-0.63263902823407,2.25198061769725,0
252,2.07710521663356,-0.909331959308672,2.48222442130006,0
253,4.16302804059528,-0.678734520123667,2.4847528809199,0
254,3.5574062764579,0.0116662184838277,2.46211983282652,0
255,1.03640339419722,-0.474923048833383,2.25353837178048,0
256,0.534643391757192,-0.359258845790539,2.03465279150118,0
257,-2.28448334540773,-0.924343761823155,2.04437480513553,0
258,0.836947906012173,-0.920262464333544,1.73012574306595,0
259,3.64119353674364,-1.17250908794646,1.81490649635192,0
260,0.357686953103462,-1.44890084433882,2.08141953765828,0
261,-4.10895915003827,-1.45376182391348,2.25038106867109,0
262,3.51636778958807,-1.35887182068605,2.38554534600423,0
263,3.68305626638836,-1.20509742298149,2.23365540741148,0
264,-4.98855281790894,-0.389182644601211,2.58571839350828,0
265,-1.91985938785247,-1.35589079795972,2.26674224332913,0
266,0.90599990239602,-0.745383301409901,2.66647639572788,0
267,4.063286081305,-0.295579377243791,2.36180653241929,0
268,-1.545333363419,-0.300685865282227,2.10676055662556,0
269,-11.5063463640426,-0.120939231201545,2.50842493138103,0
270,0.0439382199406569,-0.00736684699882727,2.31905933731826,0
271,-1.57241020721482,-0.121509342624895,2.43201852110458,0
272,-5.99825739546425,-0.501400855912044,2.28360521838074,0
273,-2.10648226335357,-1.11848967865534,2.32630960156092,0
274,4.09374096958589,-1.0374671084005,2.35464364674883,0
275,9.2558096751732,-0.774105015426822,2.07301408691923,0
276,2.00860935971333,-1.22640145029553,1.90050338231111,0
277,-1.03374325867552,-0.651563869262631,2.070059224202,0
278,-0.964356892783413,-0.671432151948934,2.39261059569655,0
279,-2.1829158967318,-0.7478776207942,2.46750821822148,0
280,-2.48562868195702,-0.266971589098493,2.23943750258785,0
281,-0.639974945453003,0.0163001413690904,2.49503033774432,0
282,1.74270045018431,-0.400536177193781,2.56843404393908,0
283,-0.887974299841646,0.308349484790139,2.47033679862381,0
284,-5.74868033857824,-0.19072402936367,2.67465215696791,0
285,3.13057059826725,-0.182248554203596,2.36096981988576,0
286,5.46841606003586,0.235872310955797,2.69684789006897,0
287,8.83692934341254,-0.0785501751891611,2.87421496421553,0
288,1.1145678441899,-0.253444471837888,2.70451891300648,0
289,-7.53780403374799,-0.429193733931262,2.46908061766942,0
290,-0.180229687651038,0.012346430259018,2.53619904981717,0
291,0.18456333715057,0.252633748585602,2.35454966917233,0
292,2.20152499100491,0.362738281495854,2.41613139738973,0
293,0.346280060773004,-0.0243100676250368,2.20656709320757,0
294,1.29924387571124,-0.224775480770164,2.32855530258721,0
295,3.66150065770638,-0.432729263425233,1.80470466410308,0
296,1.31834018394269,-0.756288721618009,1.30795460232977,0
297,0.931950859367753,-0.51802546399896,0.832753678760554,0
298,0.427051524577745,-0.198786476148022,0.712819537109296,0
299,-0.114933496983901,0.379086581141623,0.869959948901031,0
300,-1.37415324811307,-0.167698950406937,0.543000690338746,0
301,-3.80911367603746,-0.596822283892104,0.505569835187541,0
302,-0.105716124628186,-0.28347701697821,0.48284423707536,0
303,-0.0318220924949703,-0.640623632034059,0.528492358169407,0
304,1.78696071674328,-0.493616517544048,0.535343551215022,0
305,1.11649045053621,-0.502727959228218,0.431719445617832,0
306,0.2431917008057,-1.5111456351701,0.611804480832451,0
307,0.850532760241769,-1.55769191579404,0.684914382977964,0
308,1.12590131604394,-2.10027079008129,0.441338528532794,0
309,0.808212341071832,-1.55767999575958,0.486841529507011,0
310,1.31879930560849,-1.1314814713432,0.419703369734734,0
311,3.041291116828,-1.64922097426371,0.305544402879769,0
312,-0.245202915053635,-1.70186940361897,0.611272929111916,0
313,0.811479720928939,-1.44636938252058,0.9024780187976,0
314,-4.83248783118699,-1.45644474409856,0.853896209894357,0
315,-2.85102899314975,-0.803828270301354,1.34114658357042,0
316,-0.399430196144171,-1.01047908971952,1.40218003785352,0
317,1.68110502984002,-1.02930367249191,1.00901383677446,0
318,0.19299088826462,-0.662839173813703,1.09269316370167,0
319,-1.05192310554599,-0.999538752948261,1.23380711772333,0
320,-1.58793715713088,-0.164611161513102,1.71416690202682,0
321,0.326296233419983,-0.211940254196709,1.97772449518571,0
322,-2.574492549938,0.193405814840297,1.86397772653373,0
323,-7.08710636938109,0.00348052116845876,2.23026327371085,0
324,-0.514697535474384,0.0396726890942326,1.91296919687909,0
325,0.582541839721691,-0.208108757333602,1.83824478171398,0
326,1.53010437838335,0.898620639268963,1.78139922427409,0
327,-5.49308432985002,1.60872525748821,2.11091897191783,0
328,-1.64424780072814,2.0105256049091,2.35216273058547,0
329,0.951935935088833,1.75268662000676,2.51308296309718,0
330,0.705824745051651,1.87498941533939,2.68036257775854,0
331,4.14938142020697,1.33326950940271,2.93698962955679,0
332,-3.23640842843199,1.18173687397018,2.63126445909838,0
333,-1.997357841424,1.83317841130725,2.43643126623332,0
334,-7.67158811913426,1.26688755354447,2.00004072383092,0
335,-4.16980642822085,1.08991991906851,1.96166170654869,0
336,-1.32091169941983,1.81992677870315,2.09231414828876,0
337,0.986505660009913,2.07503340720088,2.08735202836825,0
338,1.13832136260297,1.53968705540387,1.52261719567224,0
339,0.933426597687687,1.69356511523476,1.99305053706056,0
340,-1.41166350614237,1.90784599510867,2.37737268440966,0
341,0.348484606126645,2.07880120444536,2.42533707680016,0
342,-4.18436900934137,1.42347883599883,2.29061301682939,0
343,-3.57999114031463,1.11247752260275,2.19946663740128,0
344,-2.00512990275381,0.698857491064846,2.05538031569801,0
345,-1.84110299370405,0.709667189517789,2.32816968168088,0
346,-2.56483039527896,0.563957246982156,2.00938234848989,0
347,-1.30978162002741,0.137173318829741,1.99050952485731,0
348,-1.39718127003001,0.0132606181378829,1.38713930483051,0
349,1.39330895577476,0.182488504383549,1.51183616777795,0
350,1.88511014510312,0.436832810938232,1.65250697715279,0
351,0.36236725306573,0.326367032066002,1.42560099249354,0
352,0.9818123233984,0.351413844531944,1.49393551850038,0
353,0.987973524326875,0.616736190005062,1.47810232593518,0
354,-1.24664912428266,0.369056410467766,1.56116571572074,0
355,-1.05168605130212,0.431282040132908,1.30516154443565,0
356,0.301327854341899,1.00612765869171,1.72729443405819,0
357,-0.735462208680165,1.40403646147477,2.11259604337739,0
358,0.00586315117052746,1.29694532377494,2.00657194091845,0
359,2.2164941502972,1.40509100685066,2.29227095759119,0
360,-0.488910722201287,0.967434173254819,1.7005361011874,0
361,1.30159966344834,1.17201877728901,1.27552888224391,0
362,-0.425664442340851,1.03124082363043,1.18462476275209,0
363,-2.67199761846934,1.76041303453883,1.22164670522015,0
364,-0.691441997354993,2.38354150922778,0.999469351695569,0
365,-0.415735448707937,2.51954467381812,0.965796939804339,0
366,-2.77911523431516,2.76958385606263,0.970891994199798,0
367,-1.50374468304818,3.07597798399589,1.22404930832943,0
368,-0.252779305780781,2.40143565530485,1.30231747436611,0
369,-3.47882667117128,2.82900643540929,1.29226888194745,0
370,1.809565760052,3.07700282103619,1.47648694515323,0
371,5.45638191154207,2.28405131627736,1.89349806231104,0
372,-1.73619326339041,2.18003119806966,1.75898082152521,0
373,3.71197547588406,1.7923315344799,1.93632942266862,0
374,-1.00228459746653,1.37471227201701,1.52737599720799,0
375,5.27476602663573,1.15063298780859,1.83347988263164,0
376,0.132107806832465,0.639286623871036,2.0767529415487,0
377,1.9064285541265,0.15577802530882,1.88691725870423,0
378,-0.526945016985017,0.0545550853326992,1.6606676569698,0
379,1.19493968854125,0.449786090657009,1.46374404421719,0
380,1.55478402499224,0.180645395191365,1.10408459841324,0
381,-2.28929376257965,-0.0227326580893396,1.2725724343053,0
382,0.877021810998392,0.14803395105737,1.62580686811967,0
383,0.796231703408088,0.707021670250234,1.89340968076051,0
384,-1.94885741737808,0.0955762232497096,1.70377276435548,0
385,-2.25693009690809,-0.415904131008839,2.05369062622648,0
386,-1.22581064459781,-0.949689454621872,1.80275331184429,0
387,5.02295606759149,-0.445400072804776,1.87553923764594,0
388,-3.76320894689592,-0.479568585291484,2.09537640650186,0
389,9.16777648316859,0.633689779622183,2.31177542862014,0
390,-1.54922811968779,0.316047322776592,2.55493974107931,0
391,-0.857826083577971,0.308870656811246,2.7025803546606,0
392,-2.04841256264326,0.224475953915017,2.32534043269649,0
393,-0.348192329542836,0.690249798243647,2.21128370465349,0
394,-3.94296666456876,0.885969071773078,2.05096038623386,0
395,-0.37531669230767,0.909733972319007,2.0954896941546,0
396,1.19557070950227,-0.415558324442104,2.2290349209855,0
397,-0.639879538433174,-0.358360374238597,2.48323820389745,0
398,4.94066111325662,-0.160391620335236,2.52085898552078,0
399,2.87368824439218,-0.566093998938175,2.74164772919385,0
400,-0.00764231116161706,-0.947540435837933,2.72756678461165,0
401,-0.388333351021448,-0.746821447464255,2.67952195628038,0
402,1.31525163918742,-0.868283438406741,2.31709796570461,0
403,-0.303765590697938,-1.67897877550659,1.84590378610839,0
404,0.37662230646283,-1.60823039337724,1.9108911313164,0
405,9.94156729277742,-0.985311594952955,1.65526517141628,0
406,-1.46413868184566,-0.806874509142584,1.83427824219687,0
407,-2.29799318384998,-1.02914518536971,2.19179623475942,0
408,1.42928214352202,-0.33820793893535,2.3504805380965,0
409,-4.50251033746237,-0.765693749194373,2.27793072586257,0
410,0.989940594133096,-0.700490791846879,2.13500393003728,0
411,-3.81924255045421,-0.74931190762598,1.76259398423807,0
412,3.94883038384507,-1.08903668503496,1.67314260010345,0
413,2.79920079611625,-0.843293228209372,1.77973729073553,0
414,2.4239597623615,-0.0375873446238834,1.56400565814635,0
415,1.18344333070634,-0.118848116159831,1.97044205753296,0
416,-0.362752598083055,0.0348462381951545,1.72195451192347,0
417,0.0792531255012771,-0.102161011214061,1.52719940526015,0
418,-1.07205107924633,0.275001466877407,1.30630647569694,0
419,-1.01902884654936,0.231994955748633,1.13159381191192,0
420,-0.319034827093132,0.139578950706248,1.31893424373089,0
421,2.68397032872301,-0.363943638988447,1.03220978059123,0
422,-1.6014131121058,-0.183395767994627,1.26176297918328,0
423,0.69020272602599,-0.861960129201467,0.430567432539967,0
424,0.395858132235466,-1.18966247698243,0.20054190641246,0
425,-0.316627402520412,-1.29476206498153,-0.0222995670251056,0
426,-0.543572661453885,-0.927003816865123,0.0280884536236433,0
427,1.25834588724832,-0.403581512574134,0.214097008555931,0
428,0.889092351091386,-0.187830219563541,0.0186844101492162,0
429,-1.19722275990681,-0.313109256613022,-0.030136537674477,0
430,1.14300581899373,-1.62534533430398,0.0424125657511064,0
431,-0.343806045627957,-1.69721432057972,0.216344240541074,0
432,-0.126193237747919,-1.63412939676992,0.370772210459449,0
433,3.10163843953556,-1.02997860965502,0.680924294232869,0
434,0.0745033644585955,-0.811186138145189,0.531589895976916,0
435,-0.450354482123435,-0.751463049927221,0.514797253083972,0
436,-0.898420110776941,-0.171291232910974,0.702424603190268,0
437,0.934593675190528,-0.558597577657488,1.40715933112642,0
438,-2.69176582658242,-0.979865930448618,1.71603773170399,0
439,-5.50888912978047,-0.610129660334897,1.53406639979993,0
440,-3.7039473017642,-0.834168555849121,1.74320036207869,0
441,-1.22837764229935,-1.26854566344388,1.74326762687006,0
442,-1.21092728385725,-1.25942394883698,1.85821588566321,0
443,1.25013779895104,-1.86159282597387,1.99081368427499,0
444,-3.26555241169943,-2.30162485914223,1.96617857055716,0
445,-1.57168545051926,-2.74059075486872,1.78845194818124,0
446,-0.531307842397145,-2.39266017499436,1.60529068595286,0
447,0.243071040021873,-1.87290910057605,1.46278458148259,0
448,-0.0989352777748343,-0.911345147660435,1.43980686543644,0
449,-0.507053155931879,-0.242880063302945,1.76038284140657,0
450,0.222261038412792,0.575368085231468,1.50312710776528,0
451,-0.45871393308116,0.351682351215504,1.18387756875007,0
452,2.00399333986053,0.590305511914291,1.26968040809113,0
453,2.36997864085738,0.575026186863123,1.29443607202583,0
454,-1.49170469796687,-0.0946855134812147,1.4769878776078,0
455,0.114467641852578,-0.326235546302449,1.55315108569739,0
456,-1.00318595329921,0.00516004390515218,1.2647505201604,0
457,1.53741958196188,0.173594060032438,0.972764867877156,0
458,-0.91616962001868,-0.19114113706862,1.36503677548891,0
459,0.317524573061724,0.0050174936645479,1.38182216872754,0
460,1.45246864880346,-0.210111637843774,1.40766172185629,0
461,1.97620864140503,-0.138937099846572,1.29392399857625,0
462,-2.83726952971653,-0.468055218139327,1.08495218794111,0
463,5.60265558977457,-1.10437999391127,0.928851159518474,0
464,2.80413522809096,-0.850564693239886,0.792564106973867,0
465,-0.0398013678465139,-0.225568829641523,0.942380622407925,0
466,-3.22532355957114,-0.556372509384987,1.3440978050471,0
467,1.4526866607209,-0.812598382519184,1.02453800507509,0
468,-0.758292325642816,-0.95396982163163,1.06783399891347,0
469,-0.612514417081662,-0.00955268617697891,1.37391335863933,0
470,2.92953165881076,0.463115872971185,1.18441782826586,0
471,-4.37450105858374,0.201283298524597,1.44280100576141,0
472,0.378500656976138,0.355858707646533,1.2722832477208,0
473,-1.98804167687169,0.826392821233668,1.1875795728617,0
474,0.147758187098929,0.044749667563677,1.09907393471747,0
475,3.24398856526823,0.0568175549089194,1.3891131244092,0
476,-1.80581144747141,0.698563096013526,1.37987455239164,0
477,2.0649737755316,1.08461996055949,1.57666426898653,0
